target,scenario,set,model,fold,n,mae,mae_lo,mae_hi,rmse,mae_persistence,skill_vs_persistence,skill_lo,skill_hi,dm_stat,dm_p
alk,lab_known,A,hgb,test2024,112,1.67101781619635,1.3690710090885576,1.914392045185705,2.396079850829395,1.666964285714285,-0.0024316840599425404,-0.03269491318121785,0.05437743043646961,0.08933009723663156,0.92898055723234
alk,lab_known,A,hgb,test2025,205,1.4475500792877716,1.2169441127734308,1.7174802993798048,1.9803606094022443,1.4629268292682929,0.01051094946984621,-0.030055867892858367,0.05494816442715374,-0.41704489568605413,0.6770840972783899
alk,lab_known,A,hgb,test2026,131,1.8684189077773012,1.5342398220245357,2.3182951452113003,2.4467854676369836,1.8480916030534347,-0.010999078557730302,-0.13789676474923324,0.08929566933251504,0.22638529792282605,0.821257331272584
alk,lab_known,A,hgb,POOLED,633,1.6279446251758243,1.4843873668620131,1.7904747256180424,2.1971085194667355,1.5696682464454976,-0.037126557705612795,-0.08659906057112346,0.005287470939854732,1.683051431938916,0.09285901053569523
alk,lab_known,AB,ridge,test2023,185,1.7301744849402099,1.4931596301546175,1.8975306577504802,2.1658997146365784,1.4318918918918917,-0.20831362670418607,-0.37935544939613725,-0.04770443475956929,2.7791120394956517,0.0060166690337188945
alk,lab_known,AB,ridge,test2024,112,1.723970773048897,1.4720847533198138,1.963146808934794,2.3909342309181763,1.666964285714285,-0.034197785653329094,-0.1423407441967166,0.03923472581893788,0.8458502126713181,0.3994560381541328
alk,lab_known,AB,ridge,test2025,205,1.4137652568045707,1.1665957362449944,1.714349787122156,1.9036223068456801,1.4629268292682929,0.033604942831153894,-0.019359186329054607,0.09968493166245786,-1.1395937078879088,0.2557919106916006
alk,lab_known,AB,ridge,test2026,131,1.7567289081816102,1.4134894131388354,2.2638715828442204,2.391893655356781,1.8480916030534347,0.049436237208628664,-0.007693307665081334,0.08267873808888347,-1.6836022634357397,0.09465839852125783
alk,lab_known,AB,ridge,POOLED,633,1.6321016918043336,1.4861333066217621,1.8006611462577857,2.1771681624888926,1.5696682464454976,-0.039774930467132874,-0.1030514786304643,0.012733170857079281,1.3929134632608176,0.1641357252049918
alk,lab_known,AB,rf,test2023,185,1.4933961705460153,1.2848997195339067,1.6976141886989795,1.973648506160143,1.4318918918918917,-0.042953157987968504,-0.11720406202910316,0.02481940244491472,1.2112650756957237,0.22734719264541514
alk,lab_known,AB,rf,test2024,112,1.6319357999229986,1.355639776224627,1.8780413074156097,2.3931483674222016,1.666964285714285,0.021013339092791017,-0.02008696234596071,0.06586826635061603,-0.9896645476762497,0.3244905477441579
alk,lab_known,AB,rf,test2025,205,1.4056201576892613,1.1820847093535627,1.6763279470633838,1.9023613688715408,1.4629268292682929,0.03917261645115533,0.011810688087576158,0.07982920118419923,-2.293284708575112,0.022850655031350565
alk,lab_known,AB,rf,test2026,131,1.7466464186164667,1.3995655545963357,2.217731873537232,2.37328914056635,1.8480916030534347,0.05489185940207686,0.017742667826994126,0.08780447008567159,-2.8158152072286304,0.005623905461830486
alk,lab_known,AB,rf,POOLED,633,1.5418924396642093,1.405332034847629,1.6856289394312998,2.1188309783732295,1.5696682464454976,0.017695335841943938,-0.009529943834613275,0.042012156079398136,-1.326752823977456,0.18506962987151987
alk,lab_known,AB,hgb,test2023,185,1.7531416263781878,1.4973337028185751,1.9993896084647214,2.228518070357049,1.4318918918918917,-0.22435334420522768,-0.36680134206723375,-0.07723644527001038,3.3228750046702893,0.001074873051919224
alk,lab_known,AB,hgb,test2024,112,1.6198968639816191,1.3441460743581266,1.8906494814435133,2.358670349829524,1.666964285714285,0.02823541100192062,-0.033241731246999945,0.0813879822851843,-0.8643379354285972,0.38926628344007724
alk,lab_known,AB,hgb,test2025,205,1.4700819945411299,1.1869823551989909,1.760407969219027,1.974002019377763,1.4629268292682929,-0.004890993267527843,-0.07882185662763927,0.09698992703252184,0.10852288232308506,0.9136875969135462
alk,lab_known,AB,hgb,test2026,131,1.7860300429783211,1.4672580263414323,2.239557342192758,2.419910315160424,1.8480916030534347,0.033581430689136216,-0.04361573969509803,0.08038199862490161,-1.0612321559825626,0.29055198914570946
alk,lab_known,AB,hgb,POOLED,633,1.6447020444818288,1.4937069806301913,1.7949851239855574,2.2157729883841593,1.5696682464454976,-0.04780232906300075,-0.1026966963880568,0.009414804147544411,1.7021931373034722,0.08921092883970103
alk,lab_known,ABC,ridge,test2023,185,1.7832019154655765,1.5210401853425086,2.027468669674521,2.2581125017207597,1.4318918918918917,-0.24534675108014992,-0.4398381831009834,-0.07527933443710248,3.020566892553384,0.0028819150090998993
alk,lab_known,ABC,ridge,test2024,112,1.7325281137069477,1.475290420128686,1.9738279849516347,2.3824594996260684,1.666964285714285,-0.039331273353927276,-0.14876098422686188,0.03572316917536428,0.9855776667868064,0.3264838577726862
alk,lab_known,ABC,ridge,test2025,205,1.419512204969038,1.1759441391787535,1.711451952327157,1.9082179165327178,1.4629268292682929,0.029676552121864708,-0.022159159484692215,0.09191754241940658,-1.0113354763318072,0.3130539088788269
alk,lab_known,ABC,ridge,test2026,131,1.7470429838784352,1.399726398198813,2.2479900427070114,2.3784695597653442,1.8480916030534347,0.05467727844661274,0.0007661625471139163,0.08816331465228372,-1.9260240204948462,0.056284426278735526
alk,lab_known,ABC,ridge,POOLED,633,1.6489701990569314,1.502497124011322,1.8200774769447288,2.2010341551760058,1.5696682464454976,-0.050521473433008834,-0.11809251883320022,0.004700014211880941,1.6602764388023523,0.09735487852998163
alk,lab_known,ABC,rf,test2023,185,1.4652616410248889,1.2533611940868858,1.6673569446274512,1.9598043475946434,1.4318918918918917,-0.023304656812398905,-0.09054918230019986,0.03602569861029192,0.7222650293772267,0.4710484878694427
alk,lab_known,ABC,rf,test2024,112,1.6683240689166188,1.3933425578695098,1.9156555199800367,2.3995864566783953,1.666964285714285,-0.0008157242563544553,-0.04606244286736556,0.03334847029981553,0.040152783068067854,0.9680434527222839
alk,lab_known,ABC,rf,test2025,205,1.4058866641169854,1.184905993501283,1.6756456537723172,1.9131042647732952,1.4629268292682929,0.03899044300106047,0.009568623075155203,0.08179463737945643,-2.0821940764819167,0.03857196194476835
alk,lab_known,ABC,rf,test2026,131,1.7325990493260355,1.388807528312942,2.203802288155044,2.357296449153773,1.8480916030534347,0.06249287293799788,0.025299577585126097,0.09136331886392614,-3.4613813953079746,0.0007277041631574278
alk,lab_known,ABC,rf,POOLED,633,1.5372874264043574,1.404784804043516,1.680305184434315,2.115799342666248,1.5696682464454976,0.020629085231523514,-0.0047562844734158225,0.042928328486183116,-1.6448030635714723,0.10050768514256944
alk,lab_known,ABC,hgb,test2023,185,1.712944533720528,1.4862561123508475,1.9940369340345274,2.2225689861227864,1.4318918918918917,-0.19628062943864744,-0.351369166322692,-0.09225507899053303,3.1601228567083255,0.001844158356034874
alk,lab_known,ABC,hgb,test2024,112,1.67534200879648,1.4039250207386105,1.9505243250290978,2.404923390164114,1.666964285714285,-0.005025736396389036,-0.08000111923134984,0.04591426649876217,0.15110821469124266,0.8801646294737053
alk,lab_known,ABC,hgb,test2025,205,1.4660048175029559,1.1966777823245782,1.765767194957917,1.9672653166982763,1.4629268292682929,-0.002103993291450168,-0.05298606712803074,0.07042838813311923,0.06542878999228442,0.9478966751993937
alk,lab_known,ABC,hgb,test2026,131,1.705854976626284,1.3861286163187072,2.1553187843589914,2.3425984782632567,1.8480916030534347,0.07696405643104809,0.024399011155068522,0.1171120815390044,-2.6640634768055675,0.008697722389318313
alk,lab_known,ABC,hgb,POOLED,633,1.6248515533169867,1.4825016991281303,1.7816440976240207,2.2036554811240494,1.5696682464454976,-0.035156031853515124,-0.08882700617456858,0.013014888384405265,1.3732461740463526,0.17016280859711802
alk,lab_known,ABCD,ridge,test2023,185,2.36196441646823,1.8906499589020906,2.724306117847927,2.9949054799991,1.4318918918918917,-0.6495410232035583,-1.0214365111646706,-0.2561583918627766,4.016164263060127,8.608508237432409e-05
alk,lab_known,ABCD,ridge,test2024,112,1.8163956599024014,1.5164876307811068,2.0771088951860146,2.461900150692146,1.666964285714285,-0.08964281686700071,-0.19050324073190483,0.013684938355774714,1.7343447999798554,0.08563302694702087
alk,lab_known,ABCD,ridge,test2025,205,1.4119815411259413,1.1675319192532227,1.7016113330960094,1.889317043987169,1.4629268292682929,0.03482422163781951,-0.018370994100963243,0.10420761476994504,-1.0792925747932345,0.28173175027017994
alk,lab_known,ABCD,ridge,test2026,131,1.755513748442458,1.4167470494885936,2.2473812155960857,2.3718467778400965,1.8480916030534347,0.0500937585875173,-0.009242711282080795,0.0891617140178708,-1.7024952516890794,0.09105252490661037
alk,lab_known,ABCD,ridge,POOLED,633,1.832272113637396,1.637135994745215,2.061126749431136,2.452354514160799,1.5696682464454976,-0.1672989612846938,-0.3094260040469147,-0.05221982005337007,2.705726031200953,0.006999391905181061
alk,lab_known,ABCD,rf,test2023,185,1.4833357148538766,1.2771697904649992,1.696143646050931,1.9681899396565732,1.4318918918918917,-0.03592716967900045,-0.11109431465344967,0.019887321887870815,1.105311884892915,0.27046764507408116
alk,lab_known,ABCD,rf,test2024,112,1.6784561816523542,1.397406594971243,1.935155306774569,2.4049072635436737,1.666964285714285,-0.00689390650810795,-0.06307902055699821,0.03835589162497324,0.26337670778569666,0.792748531400575
alk,lab_known,ABCD,rf,test2025,205,1.3934373653080208,1.1646448417874642,1.6657667043069548,1.90145573989915,1.4629268292682929,0.04750030047301024,0.021782389553156756,0.08959141140332927,-2.646460746208725,0.008768405552346363
alk,lab_known,ABCD,rf,test2026,131,1.7423091224752338,1.4071347241008585,2.1994547243967006,2.353047834384456,1.8480916030534347,0.05723876479035239,0.023545571539153647,0.08359075514323994,-3.1822751560971634,0.0018281029988513678
alk,lab_known,ABCD,rf,POOLED,633,1.5423402125204277,1.4070129875608277,1.6858056349947148,2.114763540744576,1.5696682464454976,0.017410069922070504,-0.010478858257518897,0.04039186858475493,-1.3132053875154255,0.18959032515772192
alk,lab_known,ABCD,hgb,test2023,185,1.6265767196203589,1.419409316799368,1.877456237501588,2.125117175394646,1.4318918918918917,-0.1359633564732594,-0.2840400312336678,-0.029312940949515465,2.321993328755038,0.021328088233770887
alk,lab_known,ABCD,hgb,test2024,112,1.6205151364955024,1.3171728571262986,1.912760027128193,2.3968997359629625,1.666964285714285,0.02786451372524723,-0.027763011998495228,0.08402442269332133,-0.9861331846362653,0.32621244034796354
alk,lab_known,ABCD,hgb,test2025,205,1.4732628634685878,1.2147134817494272,1.7711493755057748,1.977378485943839,1.4629268292682929,-0.007065311807470609,-0.058194890429299755,0.06526376058605031,0.21218289650018254,0.8321762015985235
alk,lab_known,ABCD,hgb,test2026,131,1.7465596602145155,1.4398724410404256,2.183104806701423,2.3527180595229944,1.8480916030534347,0.054938804262281815,0.006911656679386033,0.09136982092862946,-2.20961953901351,0.028882145924995026
alk,lab_known,ABCD,hgb,POOLED,633,1.6006833979722348,1.4652803839476862,1.7494271880177228,2.1790378516597952,1.5696682464454976,-0.01975904882892987,-0.0661349956593644,0.022217015974498995,0.8692890707244049,0.38501904656457114
alk,lab_blind,B,ridge,test2023,185,5.9476237267989145,4.50060924200823,7.06047978728052,7.352333773408073,1.4318918918918917,-3.1536821044084533,-4.201709935049173,-1.9987906049453676,6.646081891867625,3.308633493282107e-10
alk,lab_blind,B,ridge,test2024,112,8.976675603017886,5.472674580150323,13.010386765852912,10.783539199354344,1.666964285714285,-4.3850437468559385,-7.305445616945849,-2.1960876300533263,4.904064161780048,3.234126716376869e-06
alk,lab_blind,B,ridge,test2025,205,5.590536646452304,4.258382184830465,6.905638473374258,6.595805499759636,1.4629268292682929,-2.821473866364529,-3.908247131308878,-1.7651513880946317,6.622681395029536,3.0661086118358094e-10
alk,lab_blind,B,ridge,test2026,131,6.03931186735253,4.10308707052903,8.342358426951893,7.535152176469113,1.8480916030534347,-2.2678639183113654,-3.324370784528334,-1.2492941956271488,4.762279449396544,5.030840836681261e-06
alk,lab_blind,B,ridge,POOLED,633,6.386900354094323,5.433242886236535,7.583472398522476,7.88752266925223,1.5696682464454976,-3.068949199015405,-3.877219790475863,-2.417431310807803,9.356351005207223,1.4158103900463178e-19
alk,lab_blind,B,rf,test2023,185,6.035329563080796,4.681966191003583,7.110493879236063,7.333258770291736,1.4318918918918917,-3.214933820951104,-4.326311958179255,-2.1628956245618607,6.799436478180679,1.421160978570551e-10
alk,lab_blind,B,rf,test2024,112,6.126850277823413,3.674315355077446,8.406760083739066,7.930282437743166,1.666964285714285,-2.675453835651969,-4.10775288312091,-1.196259618393516,3.9187647426756045,0.00015427481334501908
alk,lab_blind,B,rf,test2025,205,7.33874773404386,5.544065379423264,10.083222006816964,9.167838161544632,1.4629268292682929,-4.016483112634182,-6.230782163899773,-2.5619224915110603,5.8313980818290005,2.12680511617804e-08
alk,lab_blind,B,rf,test2026,131,3.8555859931610903,2.6904413329502503,5.047004106511052,4.873314892265564,1.8480916030534347,-1.0862526439657287,-1.9815073976946613,-0.3813705822541814,3.42991684267633,0.0008095601570078105
alk,lab_blind,B,rf,POOLED,633,6.0225406806781425,5.066403789118079,7.246650388497579,7.679761427212667,1.5696682464454976,-2.8368239239827537,-3.7389365096015164,-2.1639576894316197,8.087251048458256,3.1228737560314596e-15
alk,lab_blind,B,hgb,test2023,185,5.969275663883997,4.367533671046148,7.041757667198486,7.274890070044313,1.4318918918918917,-3.168803313773272,-4.187816131335535,-1.955447778097757,6.662770033206578,3.0195458565477583e-10
alk,lab_blind,B,hgb,test2024,112,5.6875120290718835,3.2345913100985935,8.134345710680421,7.574117888089733,1.666964285714285,-2.4118979499520687,-3.9282048495758044,-0.9515103987207546,3.5560714354408933,0.0005546286828046025
alk,lab_blind,B,hgb,test2025,205,6.040851354463985,4.762466291967755,7.889743442605748,7.347140969429635,1.4629268292682929,-3.129291522724631,-4.702789257877698,-2.083762298251549,6.4796490251283165,6.764492488786865e-10
alk,lab_blind,B,hgb,test2026,131,3.7285911236466234,2.592943473392117,4.777185477738407,4.695497145764663,1.8480916030534347,-1.0175358826836338,-1.8712813432778665,-0.31801878809881023,3.4001494603684805,0.0008948890881798621
alk,lab_blind,B,hgb,POOLED,633,5.478889905114401,4.660356424867707,6.490507172854316,6.90379893719788,1.5696682464454976,-2.490476358632665,-3.2123424955572677,-1.9023798279431332,8.501429685417124,1.3494771187866016e-16
alk,lab_blind,BC,ridge,test2023,185,6.6525162583677675,4.79598227877899,9.140524766830747,8.493897879858542,1.4318918918918917,-3.6459626568442323,-5.532908625944056,-2.2710106159307233,5.476679718727777,1.4080028766373584e-07
alk,lab_blind,BC,ridge,test2024,112,7.6975445735304975,3.7792641561315987,11.788752168374327,9.859544911589008,1.666964285714285,-3.617702154447863,-6.535209607870978,-1.2743252818110966,3.862372936732711,0.00018925514475522583
alk,lab_blind,BC,ridge,test2025,205,5.297392117516945,4.206352612766102,6.491464366059186,6.145025932386508,1.4629268292682929,-2.62109164418464,-3.7416972170027005,-1.6957173272119699,6.949344082944256,4.841585728614848e-11
alk,lab_blind,BC,ridge,test2026,131,7.988046730310408,5.387960123544899,10.433118505488707,9.798784185584235,1.8480916030534347,-3.3223218573757283,-4.8077158728319045,-1.8525114398002565,5.227398245748378,6.670024583466128e-07
alk,lab_blind,BC,ridge,POOLED,633,6.674944716895875,5.656597000434534,8.012232329295628,8.38959049462782,1.5696682464454976,-3.252455722418568,-4.143386920437931,-2.546576766072745,8.784910796989122,1.4661971755667002e-17
alk,lab_blind,BC,rf,test2023,185,7.1715372981867525,5.694534869488269,8.206792839448198,8.517333467028543,1.4318918918918917,-4.008434881708379,-5.264990486830584,-2.6664843215820047,8.007803348638358,1.287852859866933e-13
alk,lab_blind,BC,rf,test2024,112,6.291246487190013,3.8835020327827228,8.749278361907992,8.148823690816679,1.666964285714285,-2.7740739505371277,-4.314749570470254,-1.3212812961778817,3.9027639374997203,0.00016351745232943442
alk,lab_blind,BC,rf,test2025,205,6.4553325106309165,4.781534739238232,9.276472237801904,8.405751834609946,1.4629268292682929,-3.412614753849075,-5.660937813390254,-1.9754551625928918,4.987629880346068,1.3050151205149505e-06
alk,lab_blind,BC,rf,test2026,131,5.1861474987058065,2.9056584169875395,7.444434688645507,7.1530613726466585,1.8480916030534347,-1.8062177708817053,-3.3157617253962934,-0.6009242468448068,3.141036222294415,0.0020847637094875303
alk,lab_blind,BC,rf,POOLED,633,6.372958125970978,5.355149705476789,7.558620642810551,8.149995078402101,1.5696682464454976,-3.06006692204069,-3.9792403667807115,-2.3252617768408887,8.369502680170095,3.7195630432401174e-16
alk,lab_blind,BC,hgb,test2023,185,5.701857585407581,4.674492251480468,6.48642124647252,6.712542075686979,1.4318918918918917,-2.9820447463208852,-3.8503877749142243,-2.093570756402862,8.101471523104312,7.311930814241303e-14
alk,lab_blind,BC,hgb,test2024,112,5.01663080118098,3.1407419357021187,6.920607361925121,6.710490882829475,1.666964285714285,-2.00944108051564,-3.3566582903810023,-0.8663847279761714,3.5449052603050966,0.0005761449217312234
alk,lab_blind,BC,hgb,test2025,205,5.753756624616267,4.6964278170861125,7.447123484289398,6.874638493055789,1.4629268292682929,-2.933044708390579,-4.376226379885262,-1.9852017487771898,6.716330040571987,1.8160646139826653e-10
alk,lab_blind,BC,hgb,test2026,131,5.029914794520464,2.3730874762981182,7.559097417306274,7.4216751132652,1.8480916030534347,-1.7216804546971538,-3.3129484514322693,-0.30352075835336795,2.7096099061910652,0.007644763649147499
alk,lab_blind,BC,hgb,POOLED,633,5.458365322529523,4.6662314052660445,6.465683002684562,6.916711379119533,1.5696682464454976,-2.4774006130849315,-3.185255451299447,-1.9209756776816123,8.733419494858751,2.203320857476454e-17
alk,lab_blind,BCD,ridge,test2023,185,5.813589200328002,4.452832256514021,7.785559877518641,7.379213756776382,1.4318918918918917,-3.060075507967839,-4.81487417782979,-1.9895887325845616,5.4310937440728075,1.7557709346457839e-07
alk,lab_blind,BCD,ridge,test2024,112,8.677776946007787,5.572592781839492,12.262547015554606,10.226862130185562,1.666964285714285,-4.205736571788284,-6.7627388762701655,-2.2301084444837533,5.257512369736895,7.154056685610801e-07
alk,lab_blind,BCD,ridge,test2025,205,3.660283698116823,2.92100477922328,4.591711089813272,4.5649402154750875,1.4629268292682929,-1.502027869669719,-2.2473498920080233,-0.9832147554085245,5.784026032241799,2.710917051879259e-08
alk,lab_blind,BCD,ridge,test2026,131,4.049257020671628,2.48991366825451,5.202912067274591,5.740957936073751,1.8480916030534347,-1.1910477889631697,-1.9366560101064896,-0.3606831250367187,2.9150947260819673,0.004188702635942058
alk,lab_blind,BCD,ridge,POOLED,633,5.257876536864904,4.40981758855256,6.399206605277909,6.927428846857504,1.5696682464454976,-2.349673759898837,-3.1576550958624825,-1.7397704031363046,7.300217585652424,8.667388660790934e-13
alk,lab_blind,BCD,rf,test2023,185,7.249945029753623,5.81413664260716,8.310701213449304,8.60536343437423,1.4318918918918917,-4.063193018136732,-5.322648160013304,-2.7527344435734022,8.108334093211667,7.014080478337904e-14
alk,lab_blind,BCD,rf,test2024,112,6.9045819710926475,4.343833613287127,9.403326001443753,8.788561632300816,1.666964285714285,-3.142009538095216,-4.670647923277792,-1.5848596502889207,4.182827628039008,5.775996561699187e-05
alk,lab_blind,BCD,rf,test2025,205,5.855613661276044,4.464294492325421,7.988787598772254,7.494543573329251,1.4629268292682929,-3.002670225280389,-4.771741638859829,-1.7889922800140503,5.380837747058577,2.0250712836599287e-07
alk,lab_blind,BCD,rf,test2026,131,5.164952123711401,3.2662872456553265,7.069613079776142,6.745090235037653,1.8480916030534347,-1.7947489806121175,-3.211189966715145,-0.6683133459033349,3.518344619436384,0.000598938531874655
alk,lab_blind,BCD,rf,POOLED,633,6.305786003214186,5.347247886646151,7.402668813647177,7.93186869434805,1.5696682464454976,-3.017273087796477,-3.8718998779303417,-2.323553443734412,9.025524750219114,2.1342030245138255e-18
alk,lab_blind,BCD,hgb,test2023,185,5.269140613961036,4.544058031089252,6.033616792202787,6.193118706439313,1.4318918918918917,-2.6798452758882285,-3.40218301131416,-2.027346717634979,8.734432649020384,1.4827806149120579e-15
alk,lab_blind,BCD,hgb,test2024,112,5.772974009281074,3.7082379611904654,7.820593518382351,7.48214995855455,1.666964285714285,-2.463165983071669,-3.722281403547638,-1.2324242672108066,3.9395079331385845,0.000143032771254953
alk,lab_blind,BCD,hgb,test2025,205,5.690136188813205,4.878728415451359,6.882804122012066,6.670543330211788,1.4629268292682929,-2.8895562477716132,-3.9742877089415907,-2.1334458233365914,8.39081535644201,7.984367232779208e-15
alk,lab_blind,BCD,hgb,test2026,131,5.035989745201659,3.078462685868238,6.865853429911397,6.6416450779673575,1.8480916030534347,-1.7249676027320016,-3.0551178167085355,-0.5958736317742845,3.4824063910015184,0.0006774126509720953
alk,lab_blind,BCD,hgb,POOLED,633,5.4463770583734545,4.814095949803912,6.297519866880732,6.682364727736346,1.5696682464454976,-2.4697631621884026,-3.0819473196982936,-1.9892419903274157,10.391068783116719,1.8602625509270568e-23
alk,lab_blind,jake_ref,rf,test2023,185,5.765015505704354,4.440887730906247,7.415307053214107,7.434858730075039,1.4318918918918917,-3.0261527691782018,-4.162111102116149,-2.1341377470254645,6.369420948974462,1.4772844994321524e-09
alk,lab_blind,jake_ref,rf,test2024,112,7.51620956716094,4.883709817884159,10.110559468313088,9.215921748097895,1.666964285714285,-3.508920575908011,-5.077599928586621,-1.9003036718058763,4.768116589712454,5.686067119950409e-06
alk,lab_blind,jake_ref,rf,test2025,205,6.657504724265512,4.969657279353154,8.695224564833307,8.782246796671211,1.4629268292682929,-3.5508118321921636,-5.298001437394741,-2.1097581346614396,5.899594066038869,1.4962835437609792e-08
alk,lab_blind,jake_ref,rf,test2026,131,4.941963578383064,2.626179193247004,6.909950426862917,7.199833863353488,1.8480916030534347,-1.6740901642634514,-3.024499118204153,-0.4415824354792499,2.7724053868836553,0.0063823340497996634
alk,lab_blind,jake_ref,rf,POOLED,633,6.193568779336402,5.246834113970605,7.354776936262241,8.178568455084978,1.5696682464454976,-2.9457820423912464,-3.7809762096729416,-2.2648642745661336,8.672218175071087,3.5668966058915804e-17
